Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating
3,8.595988538681949,No,Yes,2,4.0
3,9.312320916905444,No,Yes,2,4.1
3,9.312320916905444,No,Yes,2,4.1
4,8.595988538681949,No,Yes,2,4.1
3,8.595988538681949,No,Yes,2,3.4
3,4.2979942693409745,No,Yes,1,3.6
3,5.730659025787966,No,Yes,1,3.9
2,4.2979942693409745,No,Yes,1,3.8
4,5.730659025787966,No,No,1,3.1
2,15.759312320916907,Yes,Yes,3,3.4
3,11.461318051575931,No,No,2,2.9
1,7.879656160458453,No,No,2,3.6
6,11.461318051575931,Yes,No,2,3.8
3,15.759312320916907,Yes,Yes,3,3.6
2,17.191977077363898,Yes,No,3,3.6
4,25.787965616045845,Yes,Yes,3,3.5
3,5.01432664756447,No,No,1,3.5
5,14.326647564469914,Yes,Yes,3,3.8
6,45.845272206303726,Yes,No,4,4.2
4,20.05730659025788,Yes,Yes,3,4.1
3,7.163323782234957,No,Yes,2,4.1
3,22.922636103151863,Yes,Yes,3,4.0
3,14.326647564469914,Yes,No,3,4.4
4,42.97994269340975,Yes,No,4,4.2
3,22.922636103151863,No,Yes,3,4.1
2,28.653295128939828,Yes,No,4,3.4
2,42.97994269340975,Yes,No,4,3.6
1,9.312320916905444,No,Yes,2,3.3
3,7.163323782234957,No,Yes,2,3.4
3,28.653295128939828,Yes,No,4,2.6
4,7.163323782234957,No,Yes,2,2.6
2,15.759312320916907,Yes,Yes,3,2.7
5,11.461318051575931,No,Yes,2,2.9
1,2.1489971346704873,No,No,1,3.8
3,11.461318051575931,No,Yes,2,2.6
4,7.163323782234957,No,Yes,2,3.2
1,7.879656160458453,No,Yes,2,3.6
2,14.326647564469914,Yes,Yes,3,3.6
4,10.02865329512894,No,Yes,2,3.8
1,14.326647564469914,No,No,3,3.6
3,28.653295128939828,Yes,No,4,4.0
4,35.816618911174785,Yes,No,4,2.6
4,4.2979942693409745,No,No,1,2.7
3,14.326647564469914,Yes,Yes,3,2.8
7,28.653295128939828,No,No,4,4.6
4,21.489971346704873,No,No,3,3.6
1,17.908309455587393,Yes,No,3,3.9
6,22.922636103151863,Yes,No,3,3.8
2,10.02865329512894,No,Yes,2,4.1
3,5.730659025787966,No,Yes,1,3.3
5,14.326647564469914,No,Yes,3,2.7
3,7.879656160458453,No,Yes,2,2.8
3,11.461318051575931,Yes,No,2,2.8
3,12.177650429799428,Yes,No,2,3.2
5,11.461318051575931,No,Yes,2,3.2
4,11.461318051575931,No,Yes,2,3.3
3,14.326647564469914,Yes,Yes,3,3.4
3,8.595988538681949,No,No,2,3.4
3,14.326647564469914,No,Yes,3,4.6
1,31.518624641833814,Yes,Yes,4,3.7
4,7.163323782234957,No,No,2,3.6
3,12.893982808022923,No,Yes,2,3.6
1,7.163323782234957,No,No,2,3.8
6,21.489971346704873,No,Yes,3,3.5
1,6.446991404011461,No,No,1,3.5
4,7.879656160458453,No,Yes,2,3.6
3,10.02865329512894,No,No,2,3.7
1,21.489971346704873,No,No,3,3.6
5,28.653295128939828,Yes,Yes,4,3.9
4,24.355300859598856,Yes,No,3,3.9
2,28.653295128939828,Yes,No,4,3.7
3,10.02865329512894,No,Yes,2,3.5
2,12.177650429799428,No,Yes,2,3.6
2,17.191977077363898,No,Yes,3,4.2
4,14.326647564469914,Yes,Yes,3,4.0
3,10.02865329512894,No,Yes,2,4.0
7,7.163323782234957,No,Yes,2,3.1
6,7.163323782234957,No,Yes,2,2.8
5,5.730659025787966,No,No,1,3.1
3,20.05730659025788,Yes,No,3,2.8
4,21.489971346704873,Yes,No,3,2.8
2,14.326647564469914,Yes,No,3,2.9
4,18.624641833810887,Yes,No,3,2.7
3,6.446991404011461,No,Yes,1,3.4
3,7.163323782234957,No,Yes,2,2.7
2,11.461318051575931,No,Yes,2,3.6
4,8.595988538681949,No,Yes,2,3.6
3,8.595988538681949,No,Yes,2,3.8
1,10.02865329512894,No,No,2,3.8
2,7.163323782234957,No,Yes,2,4.0
1,21.489971346704873,Yes,No,3,3.8
5,14.326647564469914,Yes,No,3,2.7
4,4.2979942693409745,No,Yes,1,3.4
4,26.504297994269344,Yes,No,3,2.8
1,14.326647564469914,Yes,No,3,3.6
2,21.489971346704873,Yes,No,3,2.8
2,7.163323782234957,No,No,2,3.7
1,14.326647564469914,No,No,3,3.7
2,22.922636103151863,Yes,No,3,3.4
2,64.46991404011462,Yes,No,4,3.6
1,57.306590257879655,Yes,No,4,4.1
2,27.22063037249284,Yes,No,3,3.0
4,20.05730659025788,Yes,No,3,3.0
4,17.191977077363898,Yes,No,3,3.0
4,28.653295128939828,Yes,No,4,3.2
2,4.2979942693409745,No,No,1,2.8
1,9.312320916905444,No,No,2,3.3
4,5.730659025787966,No,Yes,1,3.3
5,4.2979942693409745,No,Yes,1,3.2
1,6.446991404011461,No,No,1,3.1
4,11.461318051575931,No,No,2,2.8
3,10.744985673352437,No,Yes,2,3.4
4,7.879656160458453,No,Yes,2,3.2
5,25.787965616045845,Yes,No,3,2.6
1,17.191977077363898,Yes,No,3,3.2
4,5.730659025787966,No,No,1,2.8
4,8.595988538681949,No,No,2,2.7
3,17.191977077363898,Yes,No,3,2.8
2,8.595988538681949,No,Yes,2,3.1
2,31.518624641833814,Yes,No,4,3.1
2,28.653295128939828,No,No,4,3.8
4,22.922636103151863,Yes,Yes,3,3.8
4,7.879656160458453,No,Yes,2,3.6
6,8.595988538681949,No,Yes,2,3.7
5,35.816618911174785,Yes,No,4,3.5
4,2.865329512893983,No,Yes,1,3.6
7,5.01432664756447,No,Yes,1,2.3
3,8.595988538681949,No,No,2,2.4
1,8.595988538681949,No,Yes,2,4.1
1,8.595988538681949,No,No,2,3.3
5,21.489971346704873,Yes,No,3,3.5
7,21.489971346704873,No,No,3,3.7
5,28.653295128939828,Yes,No,4,4.1
1,9.312320916905444,No,No,2,3.2
3,5.01432664756447,No,No,1,3.0
3,7.163323782234957,No,No,2,3.2
3,6.446991404011461,No,No,1,2.6
5,9.312320916905444,No,Yes,2,3.7
1,10.02865329512894,No,No,2,3.5
3,11.461318051575931,No,Yes,2,2.7
1,7.879656160458453,No,No,2,3.3
1,9.312320916905444,No,Yes,2,3.4
2,8.595988538681949,No,No,2,3.4
1,10.744985673352437,No,No,2,2.9
3,7.163323782234957,No,Yes,2,3.4
2,10.744985673352437,Yes,No,2,2.9
4,10.02865329512894,No,Yes,2,2.6
6,7.163323782234957,No,Yes,2,3.3
2,5.01432664756447,No,No,1,3.4
3,10.02865329512894,No,No,2,3.1
4,8.595988538681949,No,Yes,2,3.7
11,8.595988538681949,No,No,2,3.6
1,5.730659025787966,No,No,1,3.6
8,14.326647564469914,Yes,Yes,3,3.6
4,21.489971346704873,Yes,No,3,3.5
2,12.893982808022923,No,No,2,3.5
2,35.816618911174785,Yes,Yes,4,3.7
4,5.730659025787966,No,Yes,1,3.7
4,20.05730659025788,Yes,No,3,3.8
1,8.595988538681949,No,No,2,2.3
4,25.787965616045845,Yes,No,3,2.1
3,8.595988538681949,No,Yes,2,2.3
3,12.893982808022923,Yes,No,2,4.0
1,6.446991404011461,No,No,1,3.3
3,21.489971346704873,Yes,Yes,3,3.4
1,2.865329512893983,No,No,1,3.0
2,5.730659025787966,No,No,1,2.9
2,7.163323782234957,No,No,2,3.2
2,7.163323782234957,No,No,2,3.2
4,10.02865329512894,No,No,2,3.2
2,1.4326647564469914,No,No,1,3.2
6,5.01432664756447,No,No,1,2.9
3,2.865329512893983,No,Yes,1,3.4
2,5.730659025787966,No,No,1,3.2
9,8.595988538681949,No,No,2,3.1
3,8.595988538681949,No,No,2,3.3
2,2.1489971346704873,No,No,1,3.1
2,2.865329512893983,No,No,1,2.9
6,14.326647564469914,Yes,No,3,3.1
3,7.163323782234957,No,Yes,2,2.6
3,6.446991404011461,No,No,1,3.0
2,3.5816618911174785,No,No,1,3.1
5,5.730659025787966,No,No,1,3.0
3,7.163323782234957,No,No,2,3.3
3,5.730659025787966,No,Yes,1,3.4
2,8.595988538681949,No,No,2,3.4
3,11.461318051575931,No,Yes,2,2.7
3,5.730659025787966,No,No,1,2.9
2,10.02865329512894,No,No,2,3.2
2,6.446991404011461,No,No,1,3.1
2,2.1489971346704873,No,No,1,2.8
4,2.1489971346704873,No,No,1,3.0
4,5.730659025787966,No,No,1,2.9
2,10.02865329512894,No,No,2,3.0
7,7.163323782234957,No,Yes,2,2.5
4,3.5816618911174785,No,No,1,3.3
2,2.865329512893983,No,No,1,3.0
1,2.865329512893983,No,No,1,2.8
3,7.879656160458453,No,No,2,3.5
3,1.4326647564469914,No,No,1,3.6
1,11.461318051575931,No,No,2,3.5
4,11.461318051575931,No,Yes,2,2.2
1,5.730659025787966,No,No,1,3.6
3,10.02865329512894,No,No,2,2.4
6,7.163323782234957,No,Yes,2,4.1
1,25.787965616045845,No,No,3,3.2
4,11.461318051575931,Yes,Yes,2,3.4
3,20.05730659025788,No,Yes,3,3.8
4,9.312320916905444,No,Yes,2,3.5
4,24.355300859598856,No,No,3,3.9
3,8.595988538681949,No,Yes,2,3.7
3,21.489971346704873,Yes,No,3,3.5
1,10.02865329512894,No,No,2,3.5
2,4.2979942693409745,No,No,1,3.1
5,5.01432664756447,No,No,1,3.1
3,6.446991404011461,No,No,1,2.9
3,10.02865329512894,No,No,2,3.2
3,2.865329512893983,No,No,1,3.2
1,7.879656160458453,No,Yes,2,3.2
3,2.865329512893983,No,No,1,2.9
1,2.865329512893983,No,No,1,3.2
3,8.595988538681949,No,No,2,2.9
3,5.730659025787966,No,No,1,3.1
3,11.461318051575931,Yes,No,2,2.7
8,3.5816618911174785,No,Yes,1,2.5
4,4.2979942693409745,No,No,1,3.0
2,5.01432664756447,No,No,1,3.1
5,5.730659025787966,No,No,1,3.1
4,3.5816618911174785,No,No,1,3.0
4,21.489971346704873,Yes,No,3,3.2
3,42.97994269340975,Yes,No,4,3.4
2,17.191977077363898,No,No,3,3.2
5,31.518624641833814,Yes,No,4,3.7
3,42.97994269340975,Yes,No,4,3.7
2,28.653295128939828,Yes,No,4,3.0
4,5.01432664756447,No,Yes,1,3.1
1,9.312320916905444,No,No,2,3.3
1,6.446991404011461,No,No,1,2.8
1,5.730659025787966,No,No,1,3.2
3,10.02865329512894,No,Yes,2,2.8
3,12.893982808022923,Yes,Yes,2,3.0
3,10.02865329512894,No,No,2,2.8
6,5.01432664756447,No,No,1,2.8
2,7.163323782234957,No,No,2,3.4
3,3.5816618911174785,No,Yes,1,3.0
6,7.163323782234957,No,Yes,2,3.2
3,2.865329512893983,No,No,1,3.3
5,7.163323782234957,No,No,2,3.7
3,7.163323782234957,No,Yes,2,3.0
2,10.02865329512894,No,Yes,2,3.2
3,8.595988538681949,No,Yes,2,2.3
7,21.489971346704873,Yes,No,3,3.5
1,2.865329512893983,No,No,1,3.2
2,3.5816618911174785,No,No,1,3.1
11,8.595988538681949,No,No,2,3.6
2,25.787965616045845,No,No,3,2.4
2,2.865329512893983,No,No,1,3.0
3,21.489971346704873,Yes,No,3,3.0
3,2.1489971346704873,No,No,1,2.8
1,5.730659025787966,No,No,1,3.0
5,5.730659025787966,No,No,1,2.9
6,11.461318051575931,No,No,2,2.9
3,4.2979942693409745,No,No,1,3.2
2,4.2979942693409745,No,No,1,3.1
1,6.446991404011461,No,No,1,2.8
2,4.2979942693409745,No,Yes,1,3.3
3,2.865329512893983,No,No,1,3.0
2,2.865329512893983,No,No,1,3.1
2,2.865329512893983,No,No,1,3.1
5,7.163323782234957,No,No,2,3.1
3,8.595988538681949,No,No,2,2.8
1,2.865329512893983,No,No,1,2.9
2,2.865329512893983,No,No,1,3.2
3,5.730659025787966,No,No,1,3.1
3,5.01432664756447,No,No,1,3.4
2,2.865329512893983,No,Yes,1,3.3
2,2.865329512893983,No,Yes,1,3.3
1,3.5816618911174785,No,No,1,2.6
4,7.163323782234957,No,Yes,2,2.7
7,4.2979942693409745,No,No,1,3.3
4,4.2979942693409745,No,No,1,3.4
3,8.595988538681949,No,Yes,2,3.2
3,11.461318051575931,Yes,No,2,2.9
3,5.730659025787966,No,No,1,3.0
3,8.595988538681949,No,Yes,2,3.1
4,5.730659025787966,No,No,1,2.8
5,7.163323782234957,No,Yes,2,3.0
2,6.446991404011461,No,No,1,3.2
8,8.595988538681949,No,No,2,2.9
3,8.595988538681949,No,No,2,3.2
3,9.312320916905444,No,Yes,2,2.7
2,9.312320916905444,No,No,2,3.0
3,12.893982808022923,Yes,No,2,3.1
6,12.893982808022923,Yes,No,2,3.3
2,2.865329512893983,No,No,1,2.9
3,8.595988538681949,No,Yes,2,2.5
2,5.730659025787966,No,No,1,2.8
4,14.326647564469914,Yes,No,3,3.0
1,2.1489971346704873,No,No,1,3.5
2,2.865329512893983,No,No,1,3.5
5,14.326647564469914,No,Yes,3,2.4
3,4.2979942693409745,No,No,1,2.4
5,5.730659025787966,No,Yes,1,2.4
2,5.730659025787966,No,No,1,3.0
3,5.730659025787966,No,No,1,2.9
3,14.326647564469914,Yes,No,3,2.9
4,7.163323782234957,No,No,2,2.8
3,7.163323782234957,No,No,2,3.0
4,5.01432664756447,No,No,1,3.2
4,9.312320916905444,No,Yes,2,2.9
2,6.446991404011461,No,Yes,1,3.3
3,4.2979942693409745,No,No,1,2.9
1,5.01432664756447,No,No,1,2.7
4,7.163323782234957,No,No,2,3.5
1,8.595988538681949,No,Yes,2,3.4
3,10.02865329512894,No,No,2,3.3
3,8.595988538681949,No,No,2,3.2
1,5.730659025787966,No,Yes,1,2.7
2,5.730659025787966,No,Yes,1,3.5
1,5.730659025787966,No,No,1,3.0
1,8.595988538681949,No,Yes,2,3.4
4,15.759312320916907,Yes,Yes,3,3.3
1,10.02865329512894,No,Yes,2,2.9
4,8.595988538681949,No,Yes,2,3.0
3,7.163323782234957,No,Yes,2,3.3
4,11.461318051575931,No,Yes,2,2.7
5,12.177650429799428,Yes,No,2,3.6
1,12.893982808022923,No,No,2,3.9
3,12.893982808022923,Yes,No,2,3.3
1,25.787965616045845,Yes,No,3,3.3
3,11.461318051575931,No,Yes,2,3.4
5,8.595988538681949,No,No,2,2.7
3,20.05730659025788,Yes,Yes,3,3.3
5,17.191977077363898,Yes,No,3,4.7
4,21.489971346704873,Yes,No,3,4.8
4,21.489971346704873,Yes,No,3,4.8
5,28.653295128939828,Yes,Yes,4,3.9
5,20.05730659025788,Yes,No,3,3.5
10,7.879656160458453,No,Yes,2,3.8
1,21.489971346704873,Yes,Yes,3,3.5
3,10.02865329512894,No,No,2,3.6
3,7.163323782234957,No,No,2,3.7
5,21.489971346704873,Yes,No,3,3.5
5,22.922636103151863,Yes,No,3,3.6
6,21.489971346704873,Yes,No,3,3.8
3,7.163323782234957,No,Yes,2,3.5
6,21.489971346704873,Yes,No,3,3.9
2,21.489971346704873,Yes,Yes,3,3.6
2,25.787965616045845,Yes,Yes,3,3.9
5,17.191977077363898,Yes,No,3,3.9
1,10.02865329512894,No,No,2,3.7
7,21.489971346704873,Yes,No,3,3.6
8,28.653295128939828,Yes,No,4,3.9
3,20.05730659025788,Yes,No,3,4.0
5,22.922636103151863,Yes,No,3,4.4
5,30.08595988538682,No,No,4,4.1
2,21.489971346704873,No,No,3,4.1
5,25.787965616045845,No,No,3,4.4
3,5.730659025787966,No,No,1,4.1
1,35.816618911174785,Yes,Yes,4,4.2
4,17.191977077363898,Yes,Yes,3,4.0
3,22.922636103151863,Yes,Yes,3,4.1
5,21.489971346704873,Yes,No,3,4.2
2,47.277936962750715,No,No,4,4.3
5,17.908309455587393,Yes,No,3,4.4
6,17.191977077363898,Yes,No,3,4.4
6,9.312320916905444,No,Yes,2,3.8
4,26.504297994269344,Yes,No,3,4.0
2,7.163323782234957,No,No,2,3.1
4,6.446991404011461,No,No,1,2.7
3,4.2979942693409745,No,No,1,2.7
1,6.446991404011461,No,No,1,3.1
3,3.5816618911174785,No,Yes,1,3.2
3,2.865329512893983,No,No,1,3.2
3,2.865329512893983,No,Yes,1,2.9
3,12.177650429799428,No,No,2,2.9
3,7.163323782234957,No,Yes,2,3.1
2,2.865329512893983,No,No,1,3.1
2,2.1489971346704873,No,Yes,1,3.1
6,5.01432664756447,No,No,1,3.1
4,7.163323782234957,No,No,2,2.9
4,3.5816618911174785,No,No,1,3.3
4,8.595988538681949,No,Yes,2,3.0
2,7.163323782234957,No,No,2,2.7
4,5.01432664756447,No,No,1,3.1
3,6.446991404011461,No,No,1,2.5
3,4.2979942693409745,No,No,1,3.2
2,5.730659025787966,No,No,1,2.9
3,7.163323782234957,No,Yes,2,2.8
4,7.163323782234957,No,Yes,2,4.5
2,8.595988538681949,No,Yes,2,3.6
3,3.5816618911174785,No,Yes,1,3.8
2,9.312320916905444,Yes,Yes,2,3.5
5,8.595988538681949,No,Yes,2,3.9
7,7.163323782234957,No,Yes,2,3.5
1,5.730659025787966,No,Yes,1,3.9
2,5.730659025787966,No,Yes,1,3.5
1,5.01432664756447,No,Yes,1,2.4
4,11.461318051575931,Yes,Yes,2,4.0
3,7.163323782234957,No,No,2,3.0
2,2.1489971346704873,No,No,1,3.0
4,8.595988538681949,No,Yes,2,3.0
5,8.595988538681949,No,Yes,2,3.2
2,5.730659025787966,No,No,1,4.1
2,7.879656160458453,No,Yes,2,3.4
5,8.595988538681949,No,Yes,2,3.2
1,7.163323782234957,No,Yes,2,3.2
3,2.865329512893983,No,No,1,3.2
3,7.163323782234957,No,No,2,3.2
3,8.595988538681949,No,Yes,2,3.3
3,3.5816618911174785,No,No,1,2.9
4,8.595988538681949,No,No,2,3.3
7,7.163323782234957,No,Yes,2,2.8
6,4.2979942693409745,No,Yes,1,3.2
3,10.02865329512894,No,No,2,3.1
2,2.865329512893983,No,No,1,3.2
4,7.163323782234957,No,Yes,2,3.2
4,9.312320916905444,No,Yes,2,3.7
4,10.02865329512894,No,Yes,2,2.4
4,4.2979942693409745,No,No,1,2.8
1,11.461318051575931,No,No,2,3.3
5,22.922636103151863,Yes,Yes,3,3.9
3,7.163323782234957,No,Yes,2,2.4
1,8.595988538681949,No,No,2,3.2
2,4.2979942693409745,No,Yes,1,3.0
7,1.7191977077363898,No,No,1,3.1
3,5.730659025787966,No,Yes,1,3.3
2,8.595988538681949,No,Yes,2,3.1
1,1.4326647564469914,No,No,1,3.0
4,8.595988538681949,No,No,2,2.7
2,8.595988538681949,No,No,2,3.0
5,8.595988538681949,No,Yes,2,3.2
2,4.2979942693409745,No,No,1,3.0
3,4.2979942693409745,No,No,1,3.2
2,4.2979942693409745,No,No,1,3.3
4,5.01432664756447,No,No,1,2.9
3,7.163323782234957,No,No,2,3.2
6,10.02865329512894,No,Yes,2,3.1
3,8.595988538681949,No,No,2,2.9
3,7.163323782234957,No,No,2,3.0
1,2.865329512893983,No,No,1,3.0
3,9.312320916905444,No,Yes,2,3.1
1,8.595988538681949,No,Yes,2,2.6
3,10.744985673352437,Yes,No,2,2.9
3,7.163323782234957,No,Yes,2,2.8
2,2.1489971346704873,No,No,1,3.0
1,7.163323782234957,No,No,2,3.6
3,5.730659025787966,No,No,1,3.8
2,5.01432664756447,No,Yes,1,3.9
3,11.461318051575931,No,Yes,2,3.5
4,11.461318051575931,No,No,2,2.2
1,5.730659025787966,No,Yes,1,2.2
4,9.312320916905444,No,No,2,2.4
2,4.2979942693409745,No,Yes,1,3.2
1,8.595988538681949,No,Yes,2,2.8
1,7.163323782234957,No,No,2,3.3
2,4.2979942693409745,No,No,1,3.4
3,8.595988538681949,No,Yes,2,2.6
2,2.865329512893983,No,Yes,1,2.8
3,5.01432664756447,No,No,1,3.2
4,6.446991404011461,No,Yes,1,3.2
2,2.865329512893983,No,No,1,3.1
4,7.879656160458453,No,Yes,2,3.7
3,11.461318051575931,No,Yes,2,3.5
1,2.1489971346704873,No,No,1,3.6
1,5.01432664756447,No,Yes,1,3.2
3,2.865329512893983,No,No,1,2.8
3,3.5816618911174785,No,No,1,3.4
3,10.02865329512894,No,Yes,2,3.3
2,1.4326647564469914,No,No,1,3.2
6,6.446991404011461,No,No,1,2.7
3,2.865329512893983,No,No,1,3.6
3,9.312320916905444,No,No,2,4.0
3,7.163323782234957,No,Yes,2,3.4
5,14.326647564469914,No,Yes,3,2.5
2,5.730659025787966,No,Yes,1,3.3
3,2.865329512893983,No,Yes,1,3.4
5,7.163323782234957,No,No,2,3.3
3,5.730659025787966,No,Yes,1,3.2
4,7.879656160458453,No,Yes,2,3.3
4,8.595988538681949,No,Yes,2,3.4
2,2.1489971346704873,No,No,1,3.4
5,8.595988538681949,No,Yes,2,3.4
3,14.326647564469914,Yes,Yes,3,3.2
4,10.744985673352437,Yes,No,2,3.1
5,4.2979942693409745,No,No,1,3.4
2,5.730659025787966,No,No,1,2.9
5,8.595988538681949,No,Yes,2,2.5
5,5.730659025787966,No,No,1,3.1
5,5.730659025787966,No,No,1,2.6
6,7.163323782234957,No,Yes,2,2.9
6,7.163323782234957,No,Yes,2,2.9
1,11.461318051575931,No,No,2,3.3
1,7.163323782234957,No,Yes,2,2.8
3,21.489971346704873,Yes,Yes,3,2.6
3,19.340974212034386,Yes,Yes,3,3.4
4,8.595988538681949,No,No,2,3.4
1,10.744985673352437,Yes,Yes,2,3.7
6,2.865329512893983,No,Yes,1,3.5
3,7.163323782234957,No,Yes,2,3.5
2,17.908309455587393,No,Yes,3,3.7
2,5.730659025787966,No,Yes,1,3.9
4,4.2979942693409745,No,No,1,3.6
1,15.759312320916907,Yes,No,3,3.9
6,8.595988538681949,No,Yes,2,3.9
5,7.163323782234957,No,No,2,3.5
3,22.922636103151863,Yes,No,3,3.7
1,7.163323782234957,No,No,2,3.6
1,10.02865329512894,No,No,2,3.7
4,13.61031518624642,No,Yes,2,3.5
7,4.2979942693409745,No,No,1,3.5
3,10.02865329512894,No,No,2,2.3
2,2.865329512893983,No,Yes,1,2.3
2,6.446991404011461,No,No,1,2.4
1,35.816618911174785,Yes,No,4,4.1
2,8.595988538681949,No,Yes,2,2.8
3,1.4326647564469914,No,No,1,2.8
4,10.02865329512894,No,No,2,3.1
12,8.595988538681949,No,Yes,2,3.4
3,25.787965616045845,Yes,Yes,3,4.5
4,9.312320916905444,Yes,Yes,2,3.3
4,13.61031518624642,No,Yes,2,3.4
5,7.163323782234957,No,Yes,2,3.4
2,12.177650429799428,Yes,Yes,2,3.2
1,6.446991404011461,No,Yes,1,3.8
3,5.730659025787966,No,Yes,1,3.7
3,5.730659025787966,No,Yes,1,3.6
4,4.2979942693409745,No,Yes,1,3.9
3,11.461318051575931,No,Yes,2,3.5
4,4.2979942693409745,No,Yes,1,3.8
2,11.461318051575931,Yes,Yes,2,3.6
1,28.653295128939828,Yes,Yes,4,4.0
4,15.759312320916907,Yes,Yes,3,4.1
3,10.02865329512894,No,Yes,2,4.1
2,7.163323782234957,No,Yes,2,4.2
4,7.163323782234957,No,Yes,2,4.2
4,10.02865329512894,No,Yes,2,4.0
1,7.163323782234957,No,No,2,3.0
1,5.730659025787966,No,No,1,3.3
3,10.02865329512894,No,Yes,2,2.7
3,6.446991404011461,No,No,1,3.2
4,4.2979942693409745,No,No,1,3.2
1,14.326647564469914,No,No,3,3.4
6,10.02865329512894,No,Yes,2,3.4
4,14.326647564469914,No,Yes,3,2.8
2,8.595988538681949,No,Yes,2,2.8
1,8.595988538681949,No,Yes,2,3.7
2,4.2979942693409745,No,Yes,1,3.7
4,7.879656160458453,No,Yes,2,3.7
3,3.5816618911174785,No,Yes,1,3.7
4,2.865329512893983,No,Yes,1,3.7
1,4.2979942693409745,No,No,1,3.7
2,8.595988538681949,No,Yes,2,3.7
2,2.1489971346704873,No,No,1,3.5
3,7.163323782234957,No,Yes,2,3.7
3,8.595988538681949,No,No,2,3.8
1,7.879656160458453,No,No,2,2.4
1,15.759312320916907,No,No,3,4.3
3,21.489971346704873,Yes,Yes,3,4.0
8,8.595988538681949,No,Yes,2,4.0
3,10.744985673352437,No,Yes,2,4.0
1,5.730659025787966,No,Yes,1,4.0
2,3.5816618911174785,No,No,1,3.1
1,7.163323782234957,No,No,2,3.1
4,8.595988538681949,No,Yes,2,3.2
3,5.730659025787966,No,No,1,3.0
1,7.163323782234957,No,Yes,2,2.7
2,10.02865329512894,No,Yes,2,3.1
2,9.312320916905444,No,Yes,2,3.4
3,10.02865329512894,No,Yes,2,3.4
2,2.865329512893983,No,No,1,3.3
2,5.730659025787966,No,No,1,3.0
6,7.163323782234957,No,No,2,3.3
4,8.595988538681949,No,No,2,2.6
3,17.191977077363898,No,Yes,3,3.4
1,4.2979942693409745,No,Yes,1,3.2
3,12.177650429799428,No,Yes,2,3.6
3,9.312320916905444,No,Yes,2,3.9
4,4.2979942693409745,No,Yes,1,2.2
1,10.02865329512894,No,Yes,2,4.0
3,35.816618911174785,Yes,No,4,3.3
2,34.383954154727796,Yes,No,4,3.0
3,28.653295128939828,Yes,No,4,3.2
3,35.816618911174785,Yes,No,4,3.0
5,21.489971346704873,Yes,No,3,2.7
4,11.461318051575931,Yes,No,2,3.0
1,22.922636103151863,Yes,No,3,3.0
2,42.97994269340975,No,No,4,3.2
4,35.816618911174785,Yes,No,4,3.6
3,9.312320916905444,No,No,2,3.3
3,42.97994269340975,Yes,No,4,3.9
1,42.97994269340975,Yes,No,4,3.8
3,42.97994269340975,Yes,No,4,3.9
1,42.97994269340975,Yes,No,4,3.4
1,42.97994269340975,No,No,4,3.7
2,28.653295128939828,No,No,4,3.3
1,42.97994269340975,No,No,4,3.5
4,5.730659025787966,No,Yes,1,3.7
4,35.816618911174785,Yes,No,4,3.5
4,35.816618911174785,Yes,No,4,3.8
3,10.02865329512894,No,No,2,3.1
1,28.653295128939828,No,No,4,2.7
5,8.595988538681949,No,No,2,2.8
2,2.865329512893983,No,No,1,3.1
1,2.865329512893983,No,Yes,1,3.3
3,14.326647564469914,No,Yes,3,2.7
3,9.312320916905444,No,No,2,2.9
4,11.461318051575931,Yes,No,2,3.1
3,7.163323782234957,No,No,2,3.1
3,10.02865329512894,No,Yes,2,3.3
4,5.730659025787966,No,Yes,1,3.0
1,7.163323782234957,No,No,2,3.3
1,2.1489971346704873,No,No,1,2.9
1,5.730659025787966,No,Yes,1,3.1
4,8.595988538681949,No,Yes,2,3.5
2,10.744985673352437,No,No,2,3.7
4,7.163323782234957,No,No,2,2.9
2,8.595988538681949,No,No,2,2.8
1,6.446991404011461,No,No,1,3.1
5,8.595988538681949,No,No,2,3.2
1,8.595988538681949,No,No,2,2.9
4,8.595988538681949,No,No,2,3.4
2,4.2979942693409745,No,No,1,3.0
3,7.163323782234957,No,No,2,3.3
4,4.2979942693409745,No,No,1,3.2
5,5.730659025787966,No,Yes,1,3.2
6,7.163323782234957,No,No,2,3.3
1,5.730659025787966,No,Yes,1,2.7
2,2.865329512893983,No,No,1,2.5
2,10.02865329512894,No,Yes,2,3.2
2,8.595988538681949,No,Yes,2,3.9
2,5.730659025787966,No,Yes,1,3.8
4,7.879656160458453,No,No,2,3.6
2,7.163323782234957,No,Yes,2,3.7
3,7.163323782234957,Yes,No,2,3.6
3,18.624641833810887,Yes,Yes,3,3.5
3,11.461318051575931,Yes,No,2,3.6
3,2.865329512893983,No,Yes,1,2.4
7,50.1432664756447,Yes,No,4,3.8
2,57.306590257879655,Yes,No,4,4.0
3,8.595988538681949,No,No,2,2.9
4,2.865329512893983,No,No,1,2.8
3,3.5816618911174785,No,No,1,2.9
3,3.5816618911174785,No,Yes,1,2.7
1,5.730659025787966,No,No,1,2.8
2,2.1489971346704873,No,Yes,1,2.9
2,3.5816618911174785,No,No,1,2.9
2,10.02865329512894,No,Yes,2,3.3
2,2.1489971346704873,No,Yes,1,3.4
3,2.865329512893983,No,No,1,3.2
2,5.730659025787966,No,Yes,1,3.0
2,7.879656160458453,No,Yes,2,3.1
